inference_status,q,k,cell,schedule,seed,phase,phase_step,global_step,rho_y
exploratory_post_hoc_boundary_specific,0.75,4,responsive,delayed_critic_reset,11,phase_b,2,66,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,delayed_critic_reset,11,phase_b,4,68,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,delayed_critic_reset,11,phase_b,8,72,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,delayed_critic_reset,11,phase_b,16,80,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,delayed_critic_reset,11,phase_b,32,96,0.005
exploratory_post_hoc_boundary_specific,0.75,4,responsive,delayed_critic_reset,11,phase_b,64,128,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,delayed_critic_reset,11,phase_b,128,192,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,delayed_critic_reset,11,phase_b,256,320,0.2516
exploratory_post_hoc_boundary_specific,0.75,4,responsive,delayed_critic_reset,11,phase_b,512,576,0.2516
exploratory_post_hoc_boundary_specific,0.75,4,responsive,delayed_critic_reset,11,phase_b,1024,1088,0.2516
exploratory_post_hoc_boundary_specific,0.75,4,responsive,delayed_critic_reset,11,phase_b,1984,2048,0.2516
exploratory_post_hoc_boundary_specific,0.75,4,responsive,high_high,53,boundary,0,64,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,high_high,53,phase_b,1,65,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,high_high,53,phase_b,2,66,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,high_high,53,phase_b,4,68,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,high_high,53,phase_b,8,72,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,high_high,53,phase_b,16,80,0.0004
exploratory_post_hoc_boundary_specific,0.75,4,responsive,high_high,53,phase_b,32,96,0.0015
exploratory_post_hoc_boundary_specific,0.75,4,responsive,high_high,53,phase_b,64,128,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,high_high,53,phase_b,128,192,0.0008
exploratory_post_hoc_boundary_specific,0.75,4,responsive,high_high,53,phase_b,256,320,0.2516
exploratory_post_hoc_boundary_specific,0.75,4,responsive,high_high,53,phase_b,512,576,0.2516
exploratory_post_hoc_boundary_specific,0.75,4,responsive,high_high,53,phase_b,1024,1088,0.2516
exploratory_post_hoc_boundary_specific,0.75,4,responsive,high_high,53,phase_b,1984,2048,0.2516
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,high_high,71,boundary,0,64,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,high_high,71,phase_b,1,65,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,high_high,71,phase_b,2,66,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,high_high,71,phase_b,4,68,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,high_high,71,phase_b,8,72,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,high_high,71,phase_b,16,80,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,high_high,71,phase_b,32,96,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,high_high,71,phase_b,64,128,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,high_high,71,phase_b,128,192,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,high_high,71,phase_b,256,320,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,high_high,71,phase_b,512,576,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,high_high,71,phase_b,1024,1088,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,high_high,71,phase_b,1984,2048,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,delayed_carry,97,boundary,0,64,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,delayed_carry,97,phase_b,1,65,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,delayed_carry,97,phase_b,2,66,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,delayed_carry,97,phase_b,4,68,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,delayed_carry,97,phase_b,8,72,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,delayed_carry,97,phase_b,16,80,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,delayed_carry,97,phase_b,32,96,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,delayed_carry,97,phase_b,64,128,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,delayed_carry,97,phase_b,128,192,0.001
exploratory_post_hoc_boundary_specific,0.75,4,responsive,delayed_carry,97,phase_b,256,320,0.0094
exploratory_post_hoc_boundary_specific,0.75,4,responsive,delayed_carry,97,phase_b,512,576,0.2554
exploratory_post_hoc_boundary_specific,0.75,4,responsive,delayed_carry,97,phase_b,1024,1088,0.2554
exploratory_post_hoc_boundary_specific,0.75,4,responsive,delayed_carry,97,phase_b,1984,2048,0.2554
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,delayed_actor_reset,37,boundary,0,64,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,delayed_actor_reset,37,phase_b,1,65,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,delayed_actor_reset,37,phase_b,2,66,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,delayed_actor_reset,37,phase_b,4,68,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,delayed_actor_reset,37,phase_b,8,72,0.0024
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,delayed_actor_reset,37,phase_b,16,80,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,delayed_actor_reset,37,phase_b,32,96,0.0003
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,delayed_actor_reset,37,phase_b,64,128,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,delayed_actor_reset,37,phase_b,128,192,0.1182
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,delayed_actor_reset,37,phase_b,256,320,0.2587
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,delayed_actor_reset,37,phase_b,512,576,0.258
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,delayed_actor_reset,37,phase_b,1024,1088,0.2587
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,delayed_actor_reset,37,phase_b,1984,2048,0.2587
exploratory_post_hoc_boundary_specific,0.75,4,responsive,high_high,97,boundary,0,64,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,high_high,97,phase_b,1,65,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,high_high,97,phase_b,2,66,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,high_high,97,phase_b,4,68,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,high_high,97,phase_b,8,72,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,high_high,97,phase_b,16,80,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,high_high,97,phase_b,32,96,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,high_high,97,phase_b,64,128,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,high_high,97,phase_b,128,192,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,high_high,97,phase_b,256,320,0.0006
exploratory_post_hoc_boundary_specific,0.75,4,responsive,high_high,97,phase_b,512,576,0.248
exploratory_post_hoc_boundary_specific,0.75,4,responsive,high_high,97,phase_b,1024,1088,0.248
exploratory_post_hoc_boundary_specific,0.75,4,responsive,high_high,97,phase_b,1984,2048,0.248
exploratory_post_hoc_boundary_specific,0.75,4,responsive,delayed_actor_reset,71,boundary,0,64,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,delayed_actor_reset,71,phase_b,1,65,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,delayed_actor_reset,71,phase_b,2,66,0.0004
exploratory_post_hoc_boundary_specific,0.75,4,responsive,delayed_actor_reset,71,phase_b,4,68,0.0003
exploratory_post_hoc_boundary_specific,0.75,4,responsive,delayed_actor_reset,71,phase_b,8,72,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,delayed_actor_reset,71,phase_b,16,80,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,delayed_actor_reset,71,phase_b,32,96,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,delayed_actor_reset,71,phase_b,64,128,0.0003
exploratory_post_hoc_boundary_specific,0.75,4,responsive,delayed_actor_reset,71,phase_b,128,192,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,delayed_actor_reset,71,phase_b,256,320,0.035
exploratory_post_hoc_boundary_specific,0.75,4,responsive,delayed_actor_reset,71,phase_b,512,576,0.1237
exploratory_post_hoc_boundary_specific,0.75,4,responsive,delayed_actor_reset,71,phase_b,1024,1088,0.1237
exploratory_post_hoc_boundary_specific,0.75,4,responsive,delayed_actor_reset,71,phase_b,1984,2048,0.1237
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,zero_zero,97,boundary,0,64,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,zero_zero,97,phase_b,1,65,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,zero_zero,97,phase_b,2,66,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,zero_zero,97,phase_b,4,68,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,zero_zero,97,phase_b,8,72,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,zero_zero,97,phase_b,16,80,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,zero_zero,97,phase_b,32,96,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,zero_zero,97,phase_b,64,128,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,zero_zero,97,phase_b,128,192,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,zero_zero,97,phase_b,256,320,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,zero_zero,97,phase_b,512,576,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,zero_zero,97,phase_b,1024,1088,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,zero_zero,97,phase_b,1984,2048,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,high_high,101,boundary,0,64,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,high_high,101,phase_b,1,65,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,high_high,101,phase_b,2,66,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,high_high,101,phase_b,4,68,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,high_high,101,phase_b,8,72,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,high_high,101,phase_b,16,80,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,high_high,101,phase_b,32,96,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,high_high,101,phase_b,64,128,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,high_high,101,phase_b,128,192,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,high_high,101,phase_b,256,320,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,high_high,101,phase_b,512,576,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,high_high,101,phase_b,1024,1088,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,high_high,101,phase_b,1984,2048,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,delayed_critic_reset,83,boundary,0,64,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,delayed_critic_reset,83,phase_b,1,65,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,delayed_critic_reset,83,phase_b,2,66,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,delayed_critic_reset,83,phase_b,4,68,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,delayed_critic_reset,83,phase_b,8,72,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,delayed_critic_reset,83,phase_b,16,80,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,delayed_critic_reset,83,phase_b,32,96,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,delayed_critic_reset,83,phase_b,64,128,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,delayed_critic_reset,83,phase_b,128,192,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,delayed_critic_reset,83,phase_b,256,320,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,delayed_critic_reset,83,phase_b,512,576,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,delayed_critic_reset,83,phase_b,1024,1088,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,delayed_critic_reset,83,phase_b,1984,2048,0.2468
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,zero_zero,67,boundary,0,64,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,zero_zero,67,phase_b,1,65,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,zero_zero,67,phase_b,2,66,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,zero_zero,67,phase_b,4,68,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,zero_zero,67,phase_b,8,72,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,zero_zero,67,phase_b,16,80,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,zero_zero,67,phase_b,32,96,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,zero_zero,67,phase_b,64,128,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,zero_zero,67,phase_b,128,192,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,zero_zero,67,phase_b,256,320,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,zero_zero,67,phase_b,512,576,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,zero_zero,67,phase_b,1024,1088,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,zero_zero,67,phase_b,1984,2048,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,delayed_actor_reset,67,boundary,0,64,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,delayed_actor_reset,67,phase_b,1,65,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,delayed_actor_reset,67,phase_b,2,66,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,delayed_actor_reset,67,phase_b,4,68,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,delayed_actor_reset,67,phase_b,8,72,0.0003
exploratory_post_hoc_boundary_specific,0.75,4,responsive,delayed_actor_reset,67,phase_b,16,80,0.0008
exploratory_post_hoc_boundary_specific,0.75,4,responsive,delayed_actor_reset,67,phase_b,32,96,0.0008
exploratory_post_hoc_boundary_specific,0.75,4,responsive,delayed_actor_reset,67,phase_b,64,128,0.0055
exploratory_post_hoc_boundary_specific,0.75,4,responsive,delayed_actor_reset,67,phase_b,128,192,0.1174
exploratory_post_hoc_boundary_specific,0.75,4,responsive,delayed_actor_reset,67,phase_b,256,320,0.2483
exploratory_post_hoc_boundary_specific,0.75,4,responsive,delayed_actor_reset,67,phase_b,512,576,0.2488
exploratory_post_hoc_boundary_specific,0.75,4,responsive,delayed_actor_reset,67,phase_b,1024,1088,0.2488
exploratory_post_hoc_boundary_specific,0.75,4,responsive,delayed_actor_reset,67,phase_b,1984,2048,0.2488
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,early_only,101,boundary,0,64,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,early_only,101,phase_b,1,65,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,early_only,101,phase_b,2,66,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,early_only,101,phase_b,4,68,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,early_only,101,phase_b,8,72,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,early_only,101,phase_b,16,80,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,early_only,101,phase_b,32,96,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,early_only,101,phase_b,64,128,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,early_only,101,phase_b,128,192,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,early_only,101,phase_b,256,320,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,early_only,101,phase_b,512,576,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,early_only,101,phase_b,1024,1088,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,early_only,101,phase_b,1984,2048,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,high_high,97,boundary,0,64,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,high_high,97,phase_b,1,65,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,high_high,97,phase_b,2,66,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,high_high,97,phase_b,4,68,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,high_high,97,phase_b,8,72,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,high_high,97,phase_b,16,80,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,high_high,97,phase_b,32,96,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,high_high,97,phase_b,64,128,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,high_high,97,phase_b,128,192,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,high_high,97,phase_b,256,320,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,high_high,97,phase_b,512,576,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,high_high,97,phase_b,1024,1088,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,high_high,97,phase_b,1984,2048,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,delayed_critic_reset,83,boundary,0,64,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,delayed_critic_reset,83,phase_b,1,65,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,delayed_critic_reset,83,phase_b,2,66,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,delayed_critic_reset,83,phase_b,4,68,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,delayed_critic_reset,83,phase_b,8,72,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,delayed_critic_reset,83,phase_b,16,80,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,delayed_critic_reset,83,phase_b,32,96,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,delayed_critic_reset,83,phase_b,64,128,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,delayed_critic_reset,83,phase_b,128,192,0.0111
exploratory_post_hoc_boundary_specific,0.75,4,responsive,delayed_critic_reset,83,phase_b,256,320,0.2465
exploratory_post_hoc_boundary_specific,0.75,4,responsive,delayed_critic_reset,83,phase_b,512,576,0.2465
exploratory_post_hoc_boundary_specific,0.75,4,responsive,delayed_critic_reset,83,phase_b,1024,1088,0.2465
exploratory_post_hoc_boundary_specific,0.75,4,responsive,delayed_critic_reset,83,phase_b,1984,2048,0.2465
exploratory_post_hoc_boundary_specific,0.75,4,responsive,delayed_actor_reset,83,boundary,0,64,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,delayed_actor_reset,83,phase_b,1,65,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,delayed_actor_reset,83,phase_b,2,66,0.0003
exploratory_post_hoc_boundary_specific,0.75,4,responsive,delayed_actor_reset,83,phase_b,4,68,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,delayed_actor_reset,83,phase_b,8,72,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,delayed_actor_reset,83,phase_b,16,80,0.0004
exploratory_post_hoc_boundary_specific,0.75,4,responsive,delayed_actor_reset,83,phase_b,32,96,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,delayed_actor_reset,83,phase_b,64,128,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,delayed_actor_reset,83,phase_b,128,192,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,delayed_actor_reset,83,phase_b,256,320,0.0496
exploratory_post_hoc_boundary_specific,0.75,4,responsive,delayed_actor_reset,83,phase_b,512,576,0.2463
exploratory_post_hoc_boundary_specific,0.75,4,responsive,delayed_actor_reset,83,phase_b,1024,1088,0.2465
exploratory_post_hoc_boundary_specific,0.75,4,responsive,delayed_actor_reset,83,phase_b,1984,2048,0.2465
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,zero_zero,37,boundary,0,64,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,zero_zero,37,phase_b,1,65,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,zero_zero,37,phase_b,2,66,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,zero_zero,37,phase_b,4,68,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,zero_zero,37,phase_b,8,72,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,zero_zero,37,phase_b,16,80,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,zero_zero,37,phase_b,32,96,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,zero_zero,37,phase_b,64,128,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,zero_zero,37,phase_b,128,192,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,zero_zero,37,phase_b,256,320,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,zero_zero,37,phase_b,512,576,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,zero_zero,37,phase_b,1024,1088,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,zero_zero,37,phase_b,1984,2048,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,delayed_actor_reset,11,boundary,0,64,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,delayed_actor_reset,11,phase_b,1,65,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,delayed_actor_reset,11,phase_b,2,66,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,delayed_actor_reset,11,phase_b,4,68,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,delayed_actor_reset,11,phase_b,8,72,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,delayed_actor_reset,11,phase_b,16,80,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,delayed_actor_reset,11,phase_b,32,96,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,delayed_actor_reset,11,phase_b,64,128,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,delayed_actor_reset,11,phase_b,128,192,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,delayed_actor_reset,11,phase_b,256,320,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,delayed_actor_reset,11,phase_b,512,576,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,delayed_actor_reset,11,phase_b,1024,1088,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,delayed_actor_reset,11,phase_b,1984,2048,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,delayed_carry,53,boundary,0,64,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,delayed_carry,53,phase_b,1,65,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,delayed_carry,53,phase_b,2,66,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,delayed_carry,53,phase_b,4,68,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,delayed_carry,53,phase_b,8,72,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,delayed_carry,53,phase_b,16,80,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,delayed_carry,53,phase_b,32,96,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,delayed_carry,53,phase_b,64,128,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,delayed_carry,53,phase_b,128,192,0.0118
exploratory_post_hoc_boundary_specific,0.75,4,responsive,delayed_carry,53,phase_b,256,320,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,delayed_carry,53,phase_b,512,576,0.2516
exploratory_post_hoc_boundary_specific,0.75,4,responsive,delayed_carry,53,phase_b,1024,1088,0.2516
exploratory_post_hoc_boundary_specific,0.75,4,responsive,delayed_carry,53,phase_b,1984,2048,0.2516
exploratory_post_hoc_boundary_specific,0.75,4,responsive,delayed_actor_reset,11,boundary,0,64,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,delayed_actor_reset,11,phase_b,1,65,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,delayed_actor_reset,11,phase_b,2,66,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,delayed_actor_reset,11,phase_b,4,68,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,delayed_actor_reset,11,phase_b,8,72,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,delayed_actor_reset,11,phase_b,16,80,0.0014
exploratory_post_hoc_boundary_specific,0.75,4,responsive,delayed_actor_reset,11,phase_b,32,96,0.0004
exploratory_post_hoc_boundary_specific,0.75,4,responsive,delayed_actor_reset,11,phase_b,64,128,0.0016
exploratory_post_hoc_boundary_specific,0.75,4,responsive,delayed_actor_reset,11,phase_b,128,192,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,delayed_actor_reset,11,phase_b,256,320,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,delayed_actor_reset,11,phase_b,512,576,0.2516
exploratory_post_hoc_boundary_specific,0.75,4,responsive,delayed_actor_reset,11,phase_b,1024,1088,0.2516
exploratory_post_hoc_boundary_specific,0.75,4,responsive,delayed_actor_reset,11,phase_b,1984,2048,0.2516
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,early_only,41,boundary,0,64,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,early_only,41,phase_b,1,65,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,early_only,41,phase_b,2,66,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,early_only,41,phase_b,4,68,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,early_only,41,phase_b,8,72,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,early_only,41,phase_b,16,80,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,early_only,41,phase_b,32,96,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,early_only,41,phase_b,64,128,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,early_only,41,phase_b,128,192,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,early_only,41,phase_b,256,320,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,early_only,41,phase_b,512,576,0.0022
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,early_only,41,phase_b,1024,1088,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,early_only,41,phase_b,1984,2048,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,delayed_critic_reset,41,boundary,0,64,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,delayed_critic_reset,41,phase_b,1,65,0.0
